Instance,Terminal,Layer,X location,Y location,Voltage
_190_,VDD,Metal1,21.1200,33.5260,1.199470
_189_,VDD,Metal1,60.3360,63.9030,1.200000
_188_,VDD,Metal1,50.6150,49.4750,1.200000
_187_,VDD,Metal1,50.5430,63.9030,1.200000
_186_,VDD,Metal1,62.7770,71.6550,1.200000
_185_,VDD,Metal1,27.1300,64.5100,1.200000
_184_,VDD,Metal1,62.7770,64.0950,1.200000
_183_,VDD,Metal1,60.0300,71.4860,1.200000
_182_,VDD,Metal1,8.1600,26.9530,1.199353
_181_,VDD,Metal1,58.0500,63.9260,1.200000
_180_,VDD,Metal1,53.2800,49.6330,1.200000
_179_,VDD,Metal1,51.3600,56.2060,1.200000
_178_,VDD,Metal1,48.1020,49.3050,1.200000
_177_,VDD,Metal1,40.3200,57.1930,1.200000
_176_,VDD,Metal1,58.2230,57.0560,1.200000
_175_,VDD,Metal1,63.8400,49.6330,1.200000
_174_,VDD,Metal1,57.1200,42.0730,1.199779
_173_,VDD,Metal1,40.9430,48.7830,1.200000
_172_,VDD,Metal1,36.9600,64.7530,1.200000
_171_,VDD,Metal1,39.3600,63.7660,1.200000
_170_,VDD,Metal1,35.0400,64.7530,1.200000
_169_,VDD,Metal1,41.2800,63.7660,1.200000
_168_,VDD,Metal1,39.0950,64.5950,1.200000
_167_,VDD,Metal1,28.5850,63.9250,1.200000
_166_,VDD,Metal1,35.7850,63.9250,1.200000
_165_,VDD,Metal1,47.6220,64.4250,1.200000
_164_,VDD,Metal1,55.5770,64.0950,1.200000
_163_,VDD,Metal1,23.6630,63.9030,1.200000
_162_,VDD,Metal1,47.6220,56.8650,1.200000
_161_,VDD,Metal1,42.2400,57.1930,1.200000
_160_,VDD,Metal1,25.7050,57.0350,1.200000
_159_,VDD,Metal1,31.0970,64.0950,1.200000
_158_,VDD,Metal1,23.7850,57.0350,1.200000
_157_,VDD,Metal1,56.5370,64.4250,1.200000
_156_,VDD,Metal1,33.7500,63.9800,1.200000
_155_,VDD,Metal1,44.8400,64.5450,1.200000
_154_,VDD,Metal1,41.1300,64.5110,1.200000
_153_,VDD,Metal1,37.1750,57.0350,1.200000
_152_,VDD,Metal1,30.0100,64.5100,1.200000
_151_,VDD,Metal1,47.9650,63.8170,1.200000
_150_,VDD,Metal1,55.6500,57.0330,1.200000
_149_,VDD,Metal1,8.6400,42.0730,1.199793
_148_,VDD,Metal1,32.2620,64.4250,1.200000
_147_,VDD,Metal1,10.5600,42.0730,1.199793
_146_,VDD,Metal1,40.9430,49.4960,1.200000
_145_,VDD,Metal1,8.6400,57.1930,1.200000
_144_,VDD,Metal1,7.2000,48.6460,1.200000
_143_,VDD,Metal1,8.9050,64.5950,1.200000
_142_,VDD,Metal1,49.0850,56.3950,1.200000
_141_,VDD,Metal1,39.2350,41.8850,1.199782
_140_,VDD,Metal1,20.8900,48.8900,1.200000
_139_,VDD,Metal1,22.6620,64.4250,1.200000
_138_,VDD,Metal1,26.6650,63.9250,1.200000
_137_,VDD,Metal1,30.1860,57.0660,1.200000
_136_,VDD,Metal1,15.9340,63.7540,1.200000
_135_,VDD,Metal1,52.1050,48.8050,1.200000
_134_,VDD,Metal1,18.4550,57.0350,1.200000
_133_,VDD,Metal1,12.4800,57.1930,1.200000
_132_,VDD,Metal1,23.4850,48.6970,1.200000
_131_,VDD,Metal1,12.8350,63.9550,1.200000
_130_,VDD,Metal1,10.3450,57.0350,1.200000
_129_,VDD,Metal1,22.1900,19.2310,1.199746
_128_,VDD,Metal1,22.1010,41.1330,1.199791
_127_,VDD,Metal1,11.8900,26.7910,1.199353
_126_,VDD,Metal1,38.2900,33.6880,1.199466
_125_,VDD,Metal1,48.9380,48.6930,1.200000
